id,time_cost_native,time_cost_rule_only,time_cost_shots_1,time_cost_shots_3,time_cost_for_rule_and_shots_1,time_cost_for_rule_and_shots_3,sysml_xmi_native_score_by_llm,sysml_xmi_rule_only_score_by_llm,sysml_xmi_shots_1_score_by_llm,sysml_xmi_shots_3_score_by_llm,sysml_xmi_for_rule_and_shots_1_score_by_llm,sysml_xmi_for_rule_and_shots_3_score_by_llm,sysml_xmi_native_syntax_pass,sysml_xmi_rule_only_syntax_pass,sysml_xmi_shots_1_syntax_pass,sysml_xmi_shots_3_syntax_pass,sysml_xmi_for_rule_and_shots_1_syntax_pass,sysml_xmi_for_rule_and_shots_3_syntax_pass
_18_0_1_1a82048c_1407803636919_696623_15295,9.910824,16.208597,7.14396,11.044421,8.884512,8.780273,0.625,1,1,1,1,1,0,1,1,1,1,1
_18_1_ae502ce_1423350191305_123762_50676,17.453615,23.029185,9.890171,22.565045,21.480664,26.703185,0.625,0.75,0.5,0.25,0.5,0.5,1,1,1,1,1,1
_18_0_1_1a82048c_1407803561341_13319_15172,8.310443,21.056845,9.799582,10.328563,11.229857,12.247691,0.875,0.75,1,1,1,1,1,1,1,1,1,1
_18_0_1_1a82048c_1407803564138_818125_15213,9.558082,21.982334,10.214129,11.562863,11.955618,14.316701,0.625,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1
_18_0_1_ae502ce_1416757037776_524444_46842,16.91883,25.223736,17.275221,40.71987,20.65008,28.813018,0.625,0.625,0.75,0.75,0.75,0.75,1,1,1,1,1,1
_17_0_5_ae502ce_1404259072134_164169_14558,33.322717,37.070701,31.89206,33.166933,36.089163,47.841376,0.625,0.75,0.625,0.625,0.75,0.75,1,1,1,1,1,1
_17_0_5_ae502ce_1404258100065_202145_14345,20.488599,21.709411,19.425544,24.248314,15.03005,24.44841,0.625,0.75,0.75,0.875,0.75,0.75,1,1,1,1,1,1
_17_0_5_ae502ce_1403989559103_405186_11767,45.941048,65.62089,33.24874,32.942711,52.697301,55.444399,0.625,0.625,0.625,0.625,0.375,0.5,1,1,1,1,1,1
_18_0_1_ae502ce_1416757120752_354829_46883,20.360809,25.839353,17.200221,29.150029,18.510084,29.377913,0.625,0.625,0.25,0.5,0.5,0.625,1,1,1,1,1,1
_18_0_1_ae502ce_1421628942905_559889_50691,12.854812,14.693661,14.511913,15.415633,10.327734,11.743653,0.625,0.75,0.75,0.75,0.75,0.75,1,0,1,1,1,1
_18_0_1_1a82048c_1407803629013_496353_15254,8.552736,17.619024,14.300957,15.116004,10.613848,11.0263,0.875,1,0.875,0.875,0.875,0.875,1,0,1,1,1,1
_18_0_1_ae502ce_1421628981250_648779_50738,10.668392,15.511179,10.907423,9.500607,8.461716,13.019318,0.75,0.75,0.5,0.875,0.75,0.875,1,1,1,1,1,1
_17_0_5_ae502ce_1404259991811_959363_15471,13.74202,8.902224,12.263188,12.981277,13.287622,17.363858,0.625,0.5,0.5,0.5,0.5,0.25,1,1,1,1,1,1
_18_0_1_ae502ce_1409415271381_875226_14358,10.047505,15.258573,11.751755,11.895301,10.112119,13.590522,0.625,0.375,0.75,0.75,0.375,0.75,1,1,1,1,1,1
_17_0_5_ae502ce_1404259791888_739016_15195,9.963886,22.051082,8.767362,9.596224,10.419889,12.259503,0.875,0.875,0.875,0.875,0.875,0.875,1,1,1,1,1,1
_18_0_1_ae502ce_1409341051936_194438_20494,10.590882,18.671998,9.089787,11.169282,11.332478,10.932873,0.625,0.625,0.5,0.5,0.625,0.625,1,1,1,1,1,1
_18_0_1_ae502ce_1419871900670_818002_46681,19.561383,14.714539,8.854869,8.340331,9.121049,8.864236,0.625,0.75,0.75,0.75,0.375,0.375,1,1,1,1,1,1
_17_0_5_ae502ce_1404334543924_832334_12768,13.096647,34.242197,21.574272,24.234684,17.823502,21.470525,0.625,0.75,0.75,0.875,0.75,0.75,1,1,1,1,1,1
_18_0_1_ae502ce_1409324945830_269652_17015,11.890137,14.437242,8.578875,12.528287,11.797363,13.484282,0.625,0.75,0.625,0.625,0.75,0.375,1,1,1,1,1,1
_17_0_5_ae502ce_1404260366466_553233_15851,15.941399,20.116384,17.683894,16.55528,12.366508,13.730505,0.625,0.625,0.5,0.5,0.625,0.5,1,1,1,1,1,1
_17_0_5_ae502ce_1404334479758_721185_12644,29.476978,39.531443,46.957859,66.825322,46.665106,62.169075,0.75,0.875,0.875,0.875,0.75,0.875,1,1,1,0,1,1
_17_0_5_ae502ce_1404260207619_673596_15695,15.868688,17.227718,11.655092,16.513727,13.697385,13.680316,0.625,0.75,0.875,0.75,0.875,0.75,0,1,1,1,1,1
_18_0_1_ae502ce_1420039614781_498093_53862,21.804281,16.341597,11.904956,12.55673,10.726496,13.288339,0.625,0.75,0.625,0.625,0.625,0.75,1,1,1,1,1,1
_18_0_1_ae502ce_1409338627186_479197_18908,15.649228,20.275866,11.648854,14.517009,13.202427,14.176537,0.875,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1
_17_0_5_ae502ce_1404334276238_452138_12396,19.557053,25.758272,12.117969,17.779287,18.885351,19.745998,0.625,0.75,0.625,0.75,0.75,0.75,1,1,1,1,1,1
_18_0_1_1a82048c_1407803682029_215126_15466,12.693331,23.274694,21.879212,17.285979,18.918426,17.576561,0.75,0.875,0.875,0.875,1,1,0,0,1,1,1,1
_17_0_5_ae502ce_1404334761384_159436_13025,10.403276,14.600893,10.946024,17.182976,12.805772,20.140165,0.625,0.75,0.875,0.875,0.75,0.875,1,1,1,1,1,1
_18_0_1_ae502ce_1409346206415_69219_21899,17.793316,16.143102,6.732405,9.198021,7.358718,9.091856,0.625,0.875,1,1,1,1,1,1,1,1,1,1
_18_0_1_ae502ce_1409341070283_892748_20535,10.544572,16.113759,10.183001,12.981914,13.771101,13.4661,0.5,0.625,0.25,0.5,0.5,0.5,1,1,1,1,1,1
_17_0_5_ae502ce_1404341326107_882914_14961,13.497665,28.864296,9.910551,14.509399,13.273852,12.301603,0.5,0.625,0.5,0.5,0.5,0.5,1,0,1,1,1,1
_17_0_5_ae502ce_1404259347159_511000_14848,12.855158,18.313669,10.338,13.18512,11.749241,11.855144,0.875,0.875,1,0.875,0.875,0.875,1,1,1,1,1,1
_17_0_5_ae502ce_1404333168018_525618_12213,25.731914,37.631846,19.841706,19.839528,21.956143,24.811307,0.625,0.625,0.375,0.375,0.375,0.375,1,0,1,1,1,1
_17_0_5_ae502ce_1404259739347_672549_15146,48.777305,28.845925,31.511855,28.234397,34.661154,33.240906,0.625,0.625,0.625,0.625,0.625,0.625,1,1,1,1,1,1
_18_0_1_ae502ce_1409448035323_151624_15748,16.928885,20.392348,16.891517,23.472902,19.022541,18.666377,0.5,0.75,0.625,0.75,0.5,0.75,1,1,1,1,1,1
_17_0_5_ae502ce_1404334378372_840520_12492,30.871791,51.884296,28.830633,39.076897,42.395318,47.0713,0.75,0.75,0.875,0.75,0.75,0.875,1,1,1,1,1,1
_18_0_1_ae502ce_1413909437508_230201_44056,10.958126,14.285538,8.764391,14.002668,10.339167,10.934591,0.75,0.75,0.375,0.25,0.375,0.75,1,1,1,1,1,1
_18_0_1_ae502ce_1416086784593_508650_47183,13.6173,11.354391,14.415073,11.728043,13.606301,10.328748,0.75,0.75,0.375,0.375,0.75,0.75,1,1,1,1,1,1
_17_0_5_ae502ce_1404257892303_62292_14284,50.807886,51.678255,43.59878,82.292209,41.216581,85.685407,0.625,0.375,0.5,0.5,0.75,0.5,1,1,1,1,1,1
_17_0_5_ae502ce_1403989646562_182366_11895,9.292548,14.474466,12.11701,13.033526,10.16981,13.668931,0.625,0.5,0.75,0.75,0.5,0.25,1,1,1,1,1,1
_17_0_5_ae502ce_1404334821725_864490_13093,29.816978,20.913595,21.85683,20.967195,21.230097,25.986824,0.625,0.75,0.625,0.625,0.625,0.75,1,1,1,1,1,1
_18_0_1_ae502ce_1414362994512_294410_46221,11.806251,20.979171,10.315545,8.917233,8.526716,15.467271,0.625,0.625,0.625,0.625,0.625,0.875,1,1,1,1,1,1
_17_0_5_ae502ce_1404332515899_416910_12095,62.044903,60.357539,69.70632,75.538911,75.645919,77.550759,0.625,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1
_18_0_1_ae502ce_1408928952356_248516_13366,10.538723,17.451482,8.284276,9.190459,7.771453,10.501853,0.5,0.75,0.5,0.5,0.5,0.5,0,0,1,1,1,1
_18_1_ae502ce_1448328779282_850934_48546,20.1982,18.421904,11.138583,18.827602,12.867087,13.200756,0.625,0.625,0.5,0.5,0.5,0.5,1,1,1,1,1,1
_17_0_5_ae502ce_1404334659132_790265_12929,41.027417,34.443895,42.462116,47.217453,53.103708,57.628484,0.375,0.75,0.625,0.875,0.75,0.75,1,1,1,1,1,1
_17_0_5_ae502ce_1404334829447_618238_13133,20.119752,31.044599,22.517615,16.258776,18.202664,20.416309,0.5,0.5,0.75,0.75,0.75,0.375,1,1,1,1,1,1
_18_0_1_ae502ce_1409002800063_798302_13135,11.225932,15.897849,9.6922,9.907381,10.623987,10.424148,0.75,0.75,0.875,0.875,0.875,0.875,1,0,1,1,1,1
_17_0_5_ae502ce_1403989691207_156916_12015,8.321321,11.52104,6.215517,9.707038,7.745455,10.618441,0.875,0.75,0.75,1,1,1,1,1,1,1,1,1
_17_0_5_ae502ce_1403989630306_28195_11815,21.935357,24.498085,23.109133,23.028699,19.647074,26.536529,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1
_17_0_5_ae502ce_1403989552176_665009_11727,29.734219,28.526637,15.542178,18.93817,36.665929,23.318438,0.625,0.75,0.75,0.5,0.75,0.75,1,1,1,1,1,1
_18_0_1_1a82048c_1407752500034_427150_13726,12.26589,16.873518,10.787494,8.618143,7.016719,7.708723,0.5,0.5,0.5,0.375,0.375,0.375,1,0,1,1,1,1
_18_0_1_ae502ce_1420131541726_835411_51948,26.135596,37.088763,23.324657,24.553157,25.588625,29.227401,0.625,0.375,0.625,0.375,0.75,0.375,1,1,1,1,1,1
_18_0_1_ae502ce_1409103669889_85278_14256,14.112011,18.981787,8.026016,7.895098,9.266361,10.814287,0.5,0.25,0.25,0.625,0.5,0.5,1,1,1,1,1,1
_18_0_1_ae502ce_1409103679873_656203_14297,11.448733,13.784342,8.257428,9.02669,7.897981,10.403083,0.375,0.75,0.875,0.5,0.875,0.75,1,1,1,1,1,1
_17_0_5_ae502ce_1404334089535_962147_12300,38.11494,33.177604,41.489949,63.657686,47.482742,41.344536,0.625,0.75,0.375,0.625,0.75,0.75,1,1,1,1,1,1
_18_0_1_ae502ce_1414674706370_499722_44692,18.611388,18.195055,8.324298,10.499403,7.93427,10.543844,0.625,0.375,0.75,0.75,0.625,0.625,1,0,1,1,1,1
_18_0_1_ae502ce_1408738254668_286215_21511,12.210935,11.060423,11.650097,12.673138,14.455938,18.528405,0.75,0.625,0.875,1,0.75,0.625,1,1,1,1,1,1
_18_0_1_ae502ce_1408737767931_42179_21388,17.764775,17.59341,13.697389,18.594826,17.601703,20.089352,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1
_18_0_1_ae502ce_1409447655122_58799_15404,11.112356,18.044504,10.046645,7.663626,26.289968,9.908243,0.5,0.875,0.875,0.875,0.875,0.875,1,0,1,1,1,1
_18_0_1_ae502ce_1419255648425_134937_44808,13.824848,15.584728,12.569064,13.793393,15.300998,14.444156,0.625,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1
_18_0_1_ae502ce_1419958216351_225109_46084,37.756167,38.130162,40.923083,53.884459,59.6509,57.4947,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1
_18_0_1_ae502ce_1414074877664_818399_44248,20.474098,39.67392,16.497263,18.223624,19.328348,20.744412,0.625,0.625,0.5,0.5,0.5,0.5,1,0,1,1,1,1
_18_0_1_ae502ce_1414362708786_781042_46097,20.303703,32.448415,26.753275,15.97482,25.378356,21.889553,0.625,0.375,0.625,0.625,0.375,0.625,1,1,1,1,1,1
_17_0_5_ae502ce_1403989678644_591846_11975,23.263003,33.174938,17.386505,28.835789,23.619435,22.871177,0.875,0.75,0.875,0.875,0.875,0.875,1,1,1,1,1,1
_18_0_1_ae502ce_1409332252850_185505_17668,9.713518,14.999189,20.240759,16.344645,21.981027,27.712184,0.375,0.625,0.75,0.75,0.625,0.75,1,1,1,1,1,1
_18_0_1_ae502ce_1408796371990_143586_21769,26.477778,21.364565,50.455684,60.017279,59.669264,68.383052,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1
_17_0_5_ae502ce_1403989524249_588167_11647,21.912941,29.10791,26.89564,29.491622,32.521613,49.851511,0.5,0.25,0.75,0.625,0.75,0.75,1,1,1,1,1,1
_17_0_5_ae502ce_1404258987519_381255_14442,36.817434,41.536415,60.05682,96.317667,57.677851,112.098148,0.75,0.75,0.75,0.75,0.75,0.75,0,0,0,0,1,0
_17_0_5_ae502ce_1404259929169_316228_15342,39.192262,50.109692,81.471253,80.360335,63.979394,91.098214,0.625,0.75,0.75,0.75,0.75,0.75,0,0,1,1,1,1
_18_0_1_ae502ce_1409009759506_22224_14485,49.031409,50.442288,51.78368,80.704594,60.700218,91.625761,0.625,0.75,0.625,0.625,0.625,0.625,1,1,1,1,1,1
_17_0_5_ae502ce_1403989545967_173197_11687,50.070552,49.707275,79.287444,78.586038,84.754897,100.520602,0.75,0.75,0.625,0.75,0.625,0.625,0,1,1,1,1,1
