id,time_cost_native,time_cost_rule_only,time_cost_shots_1,time_cost_shots_3,time_cost_for_rule_and_shots_1,time_cost_for_rule_and_shots_3,sysml_xmi_native_score_by_llm,sysml_xmi_rule_only_score_by_llm,sysml_xmi_shots_1_score_by_llm,sysml_xmi_shots_3_score_by_llm,sysml_xmi_for_rule_and_shots_1_score_by_llm,sysml_xmi_for_rule_and_shots_3_score_by_llm,sysml_xmi_native_syntax_pass,sysml_xmi_rule_only_syntax_pass,sysml_xmi_shots_1_syntax_pass,sysml_xmi_shots_3_syntax_pass,sysml_xmi_for_rule_and_shots_1_syntax_pass,sysml_xmi_for_rule_and_shots_3_syntax_pass
_18_0_1_ae502ce_1421709641598_497255_51853,11.425471,22.590477,24.911904,24.749945,27.825271,28.437358,0.625,0.625,0.625,0.625,0.625,0.625,1,1,1,1,1,1
_18_0_1_ae502ce_1421709652502_390145_51997,12.194197,26.079908,20.439035,28.442782,16.8679,17.789551,0.375,0.625,0.5,0.5,0.625,0.625,1,1,1,1,1,1
_18_0_1_ae502ce_1420129861347_505205_51227,21.849167,18.824218,23.665954,25.525523,45.158412,32.571984,0.625,0.5,0.625,0.625,0.625,0.625,1,1,1,1,1,1
_18_0_1_ae502ce_1421714350613_425151_54443,11.572725,22.868609,15.96548,25.578437,17.606511,20.651975,0.375,0.625,0.5,0.5,0.5,0.625,1,1,1,1,1,1
_18_0_1_ae502ce_1421709632269_7760_51749,30.643706,29.568564,23.932257,25.193237,34.902991,28.594535,0.5,0.625,0.625,0.625,0.625,0.625,1,1,1,1,1,1
_18_0_1_ae502ce_1409012381895_495940_15876,12.827477,27.024975,26.777054,25.267162,24.515228,30.384241,0.375,0.5,0.625,0.625,0.625,0.625,0,1,1,1,1,1
_18_0_1_ae502ce_1421709649803_367753_51961,13.939938,32.152813,25.652443,23.726805,22.942501,23.622835,0.625,0.625,0.625,0.625,0.625,0.625,1,1,1,1,1,1
_18_0_1_ae502ce_1421714433169_382749_54539,12.355832,28.774718,18.30078,25.265097,18.144428,16.972931,0.5,0.375,0.625,0.5,0.625,0.5,1,1,1,1,1,1
_18_0_1_ae502ce_1421714093010_415044_54102,13.350106,17.876609,20.860822,25.576207,27.26092,27.618207,0.375,0.625,0.5,0.625,0.625,0.625,1,1,1,1,1,1
_18_0_1_ae502ce_1421714371626_97669_54487,18.670042,30.373067,18.812221,20.347827,16.485621,32.323384,0.5,0.75,0.5,0.5,0.5,0.625,1,1,1,1,1,1
_18_0_1_ae502ce_1421714282909_37822_54317,12.192647,22.861741,23.207115,24.032694,26.94303,27.463721,0.375,0.625,0.625,0.625,0.625,0.625,1,1,1,1,1,1
_18_0_1_ae502ce_1421716805389_420044_56445,12.77007,15.964866,21.144597,30.702304,16.498194,23.721819,0.375,0.625,0.5,0.625,0.5,0.625,1,1,1,1,1,1
_18_0_1_ae502ce_1421714240259_124607_54229,16.21824,28.632367,26.483527,30.787729,31.816683,31.966228,0.5,0.625,0.875,0.5,0.875,0.75,1,1,1,1,1,1
_18_0_1_ae502ce_1421709655201_366399_52031,12.75907,31.681185,25.452885,25.466732,33.061579,29.978212,0.5,0.625,0.625,0.5,0.625,0.5,1,1,1,1,1,1
_18_0_1_ae502ce_1421716816777_941530_56483,11.74012,16.485471,22.190639,20.246373,22.501619,27.410956,0.375,0.625,0.5,0.5,0.375,0.625,1,1,1,1,1,1
_18_0_1_ae502ce_1421714436476_133979_54572,12.915557,31.02766,27.352987,31.272439,27.042364,34.317082,0.5,0.625,0.625,0.625,0.375,0.625,0,1,1,1,1,1
_18_0_1_ae502ce_1421716884559_227103_56610,12.320238,29.640859,23.045851,23.712165,21.544608,21.325059,0.5,0.5,0.625,0.625,0.625,0.625,1,1,1,1,1,1
_18_0_1_ae502ce_1421716833297_77173_56524,12.139688,24.321018,22.616103,24.364342,28.368117,28.850828,0.5,0.625,0.625,0.625,0.625,0.5,1,1,1,1,1,1
_18_0_1_ae502ce_1421714559919_691046_54645,11.470065,42.174041,24.956658,33.150553,25.971282,33.407882,0.5,0.75,0.625,0.375,0.625,0.5,1,1,1,1,1,1
_18_0_1_ae502ce_1421716801442_390741_56409,41.448709,28.123999,15.335817,22.907621,22.38988,24.754913,0.625,0.625,0.5,0.625,0.625,0.625,0,1,1,1,1,1
_18_0_1_ae502ce_1421714310958_653512_54356,54.648405,12.760522,27.182005,25.297343,31.404918,32.880772,0.625,0.375,0.625,0.625,0.625,0.625,1,1,1,1,1,1
_18_0_1_ae502ce_1421717101446_732893_56803,16.565346,19.359394,17.878114,20.515468,27.376269,29.666961,0.375,0.625,0.5,0.5,0.625,0.375,1,1,1,1,1,1
_18_0_1_ae502ce_1421714562805_366551_54682,21.153579,52.108135,27.7232,26.433109,30.730706,33.514761,0.5,0.75,0.625,0.625,0.875,0.875,1,1,1,1,1,1
_18_0_1_ae502ce_1421717062899_729846_56766,16.659355,43.163181,30.24656,23.906854,19.613158,32.842747,0.5,0.25,0.5,0.625,0.625,0.75,1,1,1,1,1,1
_18_0_1_ae502ce_1421709644640_838698_51889,12.646359,31.680111,21.064847,20.262925,22.022621,25.776192,0.625,0.625,0.5,0.5,0.5,0.5,0,1,1,1,1,1
_18_0_1_ae502ce_1421717332748_891892_56976,11.904571,20.855187,20.96531,27.793766,22.896652,32.680234,0.375,0.25,0.625,0.625,0.625,0.625,1,1,1,1,1,1
_18_0_1_ae502ce_1421716887632_837652_56647,24.227213,20.944629,31.067487,24.853483,27.199597,30.887368,0.625,0.625,0.625,0.625,0.625,0.625,1,1,1,1,1,1
_18_0_1_ae502ce_1421709635030_468623_51783,14.541384,31.560099,20.666755,15.702251,23.268453,34.938582,0.375,0.25,0.625,0.625,0.625,0.25,1,1,1,1,1,1
_18_1_ae502ce_1424288547926_606815_47741,17.677533,29.200954,18.195881,19.849024,21.858538,28.54026,0.5,0.625,0.5,0.5,0.5,0.625,0,1,1,1,1,1
_18_5_1_ae502ce_1502033002233_638714_80700,22.706377,30.56247,23.915362,23.238878,23.424323,29.360375,0.5,0.75,0.625,0.375,0.625,0.625,0,1,1,1,1,1
_18_5_1_ae502ce_1502031019743_699414_79862,12.460154,50.061297,23.714484,24.033012,30.218858,29.481064,0.5,0.625,0.5,0.5,0.625,0.5,1,1,1,1,1,1
_18_0_1_ae502ce_1421716865589_38513_56573,12.141788,21.788205,29.97185,24.342136,26.611599,29.663618,0.375,0.625,0.625,0.5,0.625,0.625,1,1,1,1,1,1
_18_5_1_ae502ce_1502032998070_30477_80669,16.37815,27.845623,21.885247,23.508033,16.613833,22.396877,0.25,0.75,0.625,0.625,0.625,0.625,1,1,1,1,1,1
_18_5_1_ae502ce_1502033245207_921056_80865,15.713601,26.64528,24.128227,23.81937,30.55108,29.994177,0.375,0.75,0.625,0.625,0.5,0.625,1,1,1,1,1,1
_18_0_1_ae502ce_1421717138840_497383_56843,12.195285,25.934919,16.049354,27.386936,19.426647,27.108826,0.625,0.375,0.625,0.625,0.625,0.625,1,1,1,1,1,1
_18_0_1_ae502ce_1421717185842_797432_56879,14.638192,40.976879,27.41509,28.364094,31.705504,33.515432,0.5,0.375,0.875,0.5,0.875,0.875,1,1,1,1,1,1
_18_5_1_ae502ce_1502031075460_3764_79929,16.655639,38.271094,34.149198,29.037035,31.965163,34.480067,0.5,0.625,0.75,0.375,0.625,0.625,1,1,1,1,1,1
_18_5_1_ae502ce_1502033345090_47901_80964,23.125719,16.409014,24.061915,24.546596,16.214526,29.997363,0.5,0.625,0.5,0.625,0.5,0.625,0,1,1,1,1,1
_18_5_1_ae502ce_1502033057559_55438_80765,20.693845,26.174944,26.483476,26.905552,28.542864,32.635892,0.5,0.75,0.625,0.75,0.625,0.625,0,1,1,1,1,1
_18_5_1_ae502ce_1502033050170_147397_80733,13.239669,32.987381,23.416807,24.947321,27.259813,33.518892,0.5,0.375,0.625,0.625,0.625,0.625,1,1,1,1,1,1
_18_5_1_ae502ce_1502031035833_559611_79894,15.875381,30.117362,17.054993,19.007833,21.271214,23.507504,0.625,0.625,0.625,0.625,0.625,0.375,1,1,1,1,1,1
_18_5_1_ae502ce_1502031089030_416905_79960,28.424135,49.52736,20.144275,21.579684,26.864771,33.239411,0.375,0.5,0.5,0.5,0.625,0.625,1,1,1,1,1,1
_18_5_1_ae502ce_1502033323756_870018_80898,22.746507,25.98857,26.801707,19.940637,30.780965,30.680392,0.5,0.625,0.5,0.625,0.5,0.625,1,1,1,1,1,1
_18_5_1_ae502ce_1502033117999_902774_80832,20.747324,24.237056,24.358308,16.559897,20.994738,23.315183,0.625,0.375,0.625,0.625,0.625,0.375,1,1,1,1,1,1
_18_5_1_ae502ce_1502033335674_175534_80931,27.820588,26.393516,23.827145,25.253839,28.531483,31.488952,0.625,0.625,0.625,0.625,0.625,0.625,1,1,1,1,1,1
_18_5_1_9250291_1506474121250_43478_54771,30.654812,39.470715,26.58497,24.03718,29.364405,30.695981,0.625,0.375,0.875,0.375,0.875,0.375,1,1,1,1,1,1
_18_5_1_ae502ce_1502033100242_222388_80799,13.986953,26.514193,23.617961,23.31916,30.257807,30.075554,0.625,0.75,0.625,0.625,0.625,0.625,0,1,1,1,1,1
_18_5_2_ae502ce_1511891418917_260536_55033,14.853236,26.668982,23.194077,20.695129,17.500116,40.190793,0.5,0.625,0.5,0.625,0.625,0.375,0,1,1,1,1,1
_18_0_1_ae502ce_1421714242692_326139_54266,34.676378,33.823115,27.106303,28.017157,30.81764,34.789068,0.625,0.625,0.625,0.75,0.75,1,1,1,1,1,1,1
