id,time_cost_native,time_cost_rule_only,time_cost_shots_1,time_cost_shots_3,time_cost_for_rule_and_shots_1,time_cost_for_rule_and_shots_3,sysml_xmi_native_score_by_llm,sysml_xmi_rule_only_score_by_llm,sysml_xmi_shots_1_score_by_llm,sysml_xmi_shots_3_score_by_llm,sysml_xmi_for_rule_and_shots_1_score_by_llm,sysml_xmi_for_rule_and_shots_3_score_by_llm,sysml_xmi_native_syntax_pass,sysml_xmi_rule_only_syntax_pass,sysml_xmi_shots_1_syntax_pass,sysml_xmi_shots_3_syntax_pass,sysml_xmi_for_rule_and_shots_1_syntax_pass,sysml_xmi_for_rule_and_shots_3_syntax_pass
"      <edge xmi:type=""""uml:ObjectFlow"""" xmi:id=""""_16_0beta1_1b500480_1222164655570_913562_4805"""" visibility=""""public"""" source=""""_16_0beta1_1b500480_1221812837066_35990_8722"""" target=""""_16_0beta1_1b500480_1221813409491_687832_9019"""">",,,,,,,,,,,,,,,,,,
"        <inPartition xmi:idref=""""_16_0beta1_1b500480_1221807835719_475217_8475""""/>",,,,,,,,,,,,,,,,,,
"        <weight xmi:type=""""uml:LiteralUnlimitedNatural"""" xmi:id=""""_16_0beta1_1b500480_1222164655570_374611_4806"""" value=""""1""""/>",,,,,,,,,,,,,,,,,,
      </edge>,,,,,,,,,,,,,,,,,,
"      <group xmi:type=""""uml:ActivityPartition"""" xmi:id=""""_16_0beta1_1b500480_1221807568430_167064_8389"""" visibility=""""public"""" represents=""""_16_0beta1_1b500480_1221620305683_800325_4143"""">",,,,,,,,,,,,,,,,,,
"        <edge xmi:idref=""""_16_0beta1_1b500480_1221807722216_154384_8456""""/>",,,,,,,,,,,,,,,,,,
"        <edge xmi:idref=""""_16_0beta1_1b500480_1221813224938_41986_8930""""/>",,,,,,,,,,,,,,,,,,
"        <edge xmi:idref=""""_16_0beta1_1b500480_1221813229563_278150_8935""""/>",,,,,,,,,,,,,,,,,,
"        <edge xmi:idref=""""_16_0beta1_1b500480_1221813363068_933301_8982""""/>",,,,,,,,,,,,,,,,,,
"        <edge xmi:idref=""""_16_0beta1_1b500480_1221813466665_562036_9053""""/>",,,,,,,,,,,,,,,,,,
"        <node xmi:idref=""""_16_0beta1_1b500480_1221812671139_627245_8661""""/>",,,,,,,,,,,,,,,,,,
"        <node xmi:idref=""""_16_0beta1_1b500480_1221807652401_72785_8434""""/>",,,,,,,,,,,,,,,,,,
"        <node xmi:idref=""""_16_0beta1_1b500480_1221807660745_15179_8446""""/>",,,,,,,,,,,,,,,,,,
"        <node xmi:idref=""""_19_0_8db0281_1519805223775_182882_15312""""/>",,,,,,,,,,,,,,,,,,
      </group>,,,,,,,,,,,,,,,,,,
"      <group xmi:type=""""uml:ActivityPartition"""" xmi:id=""""_16_0beta1_1b500480_1221807835719_475217_8475"""" visibility=""""public"""" represents=""""_16_0beta1_1b500480_1221620487186_699344_4409"""">",,,,,,,,,,,,,,,,,,
"        <edge xmi:idref=""""_16_0beta1_1b500480_1221813454977_993608_9050""""/>",,,,,,,,,,,,,,,,,,
"        <edge xmi:idref=""""_16_0beta1_1b500480_1222164655570_913562_4805""""/>",,,,,,,,,,,,,,,,,,
"        <node xmi:idref=""""_16_0beta1_1b500480_1221812837066_35990_8722""""/>",,,,,,,,,,,,,,,,,,
"        <node xmi:idref=""""_19_0_8db0281_1519805254874_965476_15315""""/>",,,,,,,,,,,,,,,,,,
      </group>,,,,,,,,,,,,,,,,,,
"      <group xmi:type=""""uml:InterruptibleActivityRegion"""" xmi:id=""""_16_0beta1_1b500480_1221807586477_208233_8422"""">",,,,,,,,,,,,,,,,,,
"        <interruptingEdge xmi:idref=""""_16_0beta1_1b500480_1221807722216_154384_8456""""/>",,,,,,,,,,,,,,,,,,
      </group>,,,,,,,,,,,,,,,,,,
"      <group xmi:type=""""uml:ActivityPartition"""" xmi:id=""""_16_0beta1_1b500480_1221807568430_154809_8392"""" visibility=""""public"""" represents=""""_16_0beta1_1b500480_1221620320621_180919_4181"""">",,,,,,,,,,,,,,,,,,
"        <edge xmi:idref=""""_16_0beta1_1b500480_1221813394256_81578_9010""""/>",,,,,,,,,,,,,,,,,,
"        <node xmi:idref=""""_16_0beta1_1b500480_1221812859786_171351_8738""""/>",,,,,,,,,,,,,,,,,,
      </group>,,,,,,,,,,,,,,,,,,
"      <group xmi:type=""""uml:ActivityPartition"""" xmi:id=""""_16_0beta1_1b500480_1221807826235_181235_8472"""" visibility=""""public"""" represents=""""_16_0beta1_1b500480_1221620523921_765890_4449"""">",,,,,,,,,,,,,,,,,,
"        <edge xmi:idref=""""_16_0beta1_1b500480_1221812899146_99697_8773""""/>",,,,,,,,,,,,,,,,,,
"        <node xmi:idref=""""_16_0beta1_1b500480_1221812869411_478031_8754""""/>",,,,,,,,,,,,,,,,,,
      </group>,,,,,,,,,,,,,,,,,,
"      <node xmi:type=""""uml:AcceptEventAction"""" xmi:id=""""_16_0beta1_1b500480_1221807652401_72785_8434"""" name=""""keyOff"""" visibility=""""public"""">",,,,,,,,,,,,,,,,,,
"        <inPartition xmi:idref=""""_16_0beta1_1b500480_1221807568430_167064_8389""""/>",,,,,,,,,,,,,,,,,,
      </node>,,,,,,,,,,,,,,,,,,
"      <node xmi:type=""""uml:ActivityFinalNode"""" xmi:id=""""_16_0beta1_1b500480_1221807660745_15179_8446"""" visibility=""""public"""">",,,,,,,,,,,,,,,,,,
"        <inPartition xmi:idref=""""_16_0beta1_1b500480_1221807568430_167064_8389""""/>",,,,,,,,,,,,,,,,,,
      </node>,,,,,,,,,,,,,,,,,,
"      <node xmi:type=""""uml:CentralBufferNode"""" xmi:id=""""_16_0beta1_1b500480_1221812338943_451913_8579"""" name=""""gThrottle"""" visibility=""""public""""/>",,,,,,,,,,,,,,,,,,
"      <node xmi:type=""""uml:ActivityParameterNode"""" xmi:id=""""_16_0beta1_1b500480_1221812492259_719204_8636"""" name=""""transModeCmd"""" visibility=""""public"""" parameter=""""_16_0beta1_1b500480_1221812492165_516680_8634""""/>",,,,,,,,,,,,,,,,,,
"      <node xmi:type=""""uml:ActivityParameterNode"""" xmi:id=""""_16_0beta1_1b500480_1221812590793_468998_8650"""" name=""""drivePower"""" visibility=""""public"""" parameter=""""_16_0beta1_1b500480_1221812590715_706234_8648""""/>",,,,,,,,,,,,,,,,,,
"      <node xmi:type=""""uml:CallBehaviorAction"""" xmi:id=""""_16_0beta1_1b500480_1221812671139_627245_8661"""" name=""""a1"""" visibility=""""public"""" behavior=""""_16_0beta1_1b500480_1221806957394_732691_8005"""">",,,,,,,,,,,,,,,,,,
"        <inPartition xmi:idref=""""_16_0beta1_1b500480_1221807568430_167064_8389""""/>",,,,,,,,,,,,,,,,,,
"        <argument xmi:type=""""uml:InputPin"""" xmi:id=""""_16_0beta1_1b500480_1221813245642_267056_8942"""" name=""""accelPosition"""" visibility=""""public""""/>",,,,,,,,,,,,,,,,,,
"        <argument xmi:type=""""uml:InputPin"""" xmi:id=""""_16_0beta1_1b500480_1221813323222_372746_8955"""" name=""""battCond"""" visibility=""""public""""/>",,,,,,,,,,,,,,,,,,
"        <argument xmi:type=""""uml:InputPin"""" xmi:id=""""_16_0beta1_1b500480_1221813342739_669892_8968"""" name=""""speed"""" visibility=""""public""""/>",,,,,,,,,,,,,,,,,,
"        <result xmi:type=""""uml:OutputPin"""" xmi:id=""""_16_0beta1_1b500480_1221813372474_288819_8991"""" name=""""transModeCmd"""" visibility=""""public""""/>",,,,,,,,,,,,,,,,,,
      </node>,,,,,,,,,,,,,,,,,,
"      <node xmi:type=""""uml:CentralBufferNode"""" xmi:id=""""_16_0beta1_1b500480_1221812788112_648954_8704"""" name=""""gas",,,,,,,,,,,,,,,,,,
"DrivePower"""" visibility=""""public""""/>",,,,,,,,,,,,,,,,,,
"      <node xmi:type=""""uml:CallBehaviorAction"""" xmi:id=""""_16_0beta1_1b500480_1221812837066_35990_8722"""" name=""""a4"""" visibility=""""public"""" behavior=""""_16_0beta1_1b500480_1221806984755_389351_8047"""">",,,,,,,,,,,,,,,,,,
"        <inPartition xmi:idref=""""_16_0beta1_1b500480_1221807835719_475217_8475""""/>",,,,,,,,,,,,,,,,,,
      </node>,,,,,,,,,,,,,,,,,,
"      <node xmi:type=""""uml:CallBehaviorAction"""" xmi:id=""""_16_0beta1_1b500480_1221812859786_171351_8738"""" name=""""a3"""" visibility=""""public"""" behavior=""""_16_0beta1_1b500480_1221807077523_667591_8172"""">",,,,,,,,,,,,,,,,,,
"        <inPartition xmi:idref=""""_16_0beta1_1b500480_1221807568430_154809_8392""""/>",,,,,,,,,,,,,,,,,,
      </node>,,,,,,,,,,,,,,,,,,
"      <node xmi:type=""""uml:CallBehaviorAction"""" xmi:id=""""_16_0beta1_1b500480_1221812869411_478031_8754"""" name=""""a2"""" visibility=""""public"""" behavior=""""_16_0beta1_1b500480_1221807016365_187460_8089"""">",,,,,,,,,,,,,,,,,,
"        <inPartition xmi:idref=""""_16_0beta1_1b500480_1221807826235_181235_8472""""/>",,,,,,,,,,,,,,,,,,
      </node>,,,,,,,,,,,,,,,,,,
"      <node xmi:type=""""uml:CentralBufferNode"""" xmi:id=""""_16_0beta1_1b500480_1221812915522_506844_8777"""" name=""""eThrottle"""" visibility=""""public""""/>",,,,,,,,,,,,,,,,,,
"      <node xmi:type=""""uml:CentralBufferNode"""" xmi:id=""""_16_0beta1_1b500480_1221813052261_306465_8833"""" name=""""driveCurrent"""" visibility=""""public""""/>",,,,,,,,,,,,,,,,,,
"      <node xmi:type=""""uml:CentralBufferNode"""" xmi:id=""""_16_0beta1_1b500480_1221813081668_178420_8849"""" name=""""speed"""" visibility=""""public""""/>",,,,,,,,,,,,,,,,,,
"      <node xmi:type=""""uml:CentralBufferNode"""" xmi:id=""""_16_0beta1_1b500480_1221813135310_151368_8864"""" name=""""battCond"""" visibility=""""public""""/>",,,,,,,,,,,,,,,,,,
"      <node xmi:type=""""uml:ActivityParameterNode"""" xmi:id=""""_16_0beta1_1b500480_1221813165983_77699_8879"""" name=""""vehCond"""" visibility=""""public"""" parameter=""""_16_0beta1_1b500480_1221813165983_796904_8878""""/>",,,,,,,,,,,,,,,,,,
"      <node xmi:type=""""uml:ActivityParameterNode"""" xmi:id=""""_16_0beta1_1b500480_1221813186406_792770_8894"""" name=""""accelPosition"""" visibility=""""public"""" parameter=""""_16_0beta1_1b500480_1221813186406_571747_8893""""/>",,,,,,,,,,,,,,,,,,
"      <node xmi:type=""""uml:CentralBufferNode"""" xmi:id=""""_16_0beta1_1b500480_1221813409491_687832_9019"""" name=""""elecDrivePower"""" visibility=""""public""""/>",,,,,,,,,,,,,,,,,,
"      <node xmi:type=""""uml:MergeNode"""" xmi:id=""""_19_0_8db0281_1519805223775_182882_15312"""" visibility=""""public"""">",,,,,,,,,,,,,,,,,,
"        <inPartition xmi:idref=""""_16_0beta1_1b500480_1221807568430_167064_8389""""/>",,,,,,,,,,,,,,,,,,
      </node>,,,,,,,,,,,,,,,,,,
"      <node xmi:type=""""uml:MergeNode"""" xmi:id=""""_19_0_8db0281_1519805254874_965476_15315"""" visibility=""""public"""">",,,,,,,,,,,,,,,,,,
"        <inPartition xmi:idref=""""_16_0beta1_1b500480_1221807835719_475217_8475""""/>",,,,,,,,,,,,,,,,,,
      </node>,,,,,,,,,,,,,,,,,,
    </ownedBehavior>,,,,,,,,,,,,,,,,,,
"    <ownedBehavior xmi:type=""""uml:Activity"""" xmi:id=""""_16_0beta1_1b500480_1221806984755_389351_8047"""" name=""""ProvideElectricPower"""" isReentrant=""""false""""/>",,,,,,,,,,,,,,,,,,
"    <ownedBehavior xmi:type=""""uml:Activity"""" xmi:id=""""_16_0beta1_1b500480_1221806718309_69565_7812"""" name=""""MeasureVehicleConditions"""" isReentrant=""""false"""">",,,,,,,,,,,,,,,,,,
"      <ownedAttribute xmi:type=""""uml:Property""""""",9.000282,,,,,,,,,,,,,,,,,
"visibility=""""public"""" source=""""_16_0beta1_1b500480_1221812671139_627245_8661"""" target=""""_16_0beta1_1b500480_1221812338943_451913_8579"""">",,,,,,,,,,,,,,,,,,
"        <inPartition xmi:idref=""""_16_0beta1_1b500480_1221807568430_167064_8389""""/>",,,,,,,,,,,,,,,,,,
"        <weight xmi:type=""""uml:LiteralUnlimitedNatural"""" xmi:id=""""_16_0beta1_1b500480_1221813363068_349177_8983"""" value=""""1""""/>",,,,,,,,,,,,,,,,,,
      </edge>,,,,,,,,,,,,,,,,,,
"      <edge xmi:type=""""uml:ObjectFlow"""" xmi:id=""""_16_0beta1_1b500480_1221813365255_898473_8987"""" visibility=""""public"""" source=""""_16_0beta1_1b500480_1221812338943_451913_8579"""" target=""""_16_0beta1_1b500480_1221812869411_478031_8754"""">",,,,,,,,,,,,,,,,,,
"        <weight xmi:type=""""uml:LiteralUnlimitedNatural"""" xmi:id=""""_16_0beta1_1b500480_1221813365255_511566_8988"""" value=""""1""""/>",,,,,,,,,,,,,,,,,,
      </edge>,,,,,,,,,,,,,,,,,,
"      <edge xmi:type=""""uml:ObjectFlow"""" xmi:id=""""_16_0beta1_1b500480_1221813391506_666894_9005"""" visibility=""""public"""" source=""""_16_0beta1_1b500480_1221812915522_506844_8777"""" target=""""_16_0beta1_1b500480_1221812859786_171351_8738"""">",,,,,,,,,,,,,,,,,,
"        <weight xmi:type=""""uml:LiteralUnlimitedNatural"""" xmi:id=""""_16_0beta1_1b500480_1221813391506_47491_9006"""" value=""""1""""/>",,,,,,,,,,,,,,,,,,
      </edge>,,,,,,,,,,,,,,,,,,
"      <edge xmi:type=""""uml:ObjectFlow"""" xmi:id=""""_16_0beta1_1b500480_1221813394256_81578_9010"""" visibility=""""public"""" source=""""_16_0beta1_1b500480_1221812859786_171351_8738"""" target=""""_16_0beta1_1b500480_1221813052261_306465_8833"""">",,,,,,,,,,,,,,,,,,
"        <inPartition xmi:idref=""""_16_0beta1_1b500480_1221807568430_154809_8392""""/>",,,,,,,,,,,,,,,,,,
"        <weight xmi:type=""""uml:LiteralUnlimitedNatural"""" xmi:id=""""_16_0beta1_1b500480_1221813394256_699282_9011"""" value=""""1""""/>",,,,,,,,,,,,,,,,,,
      </edge>,,,,,,,,,,,,,,,,,,
"      <edge xmi:type=""""uml:ObjectFlow"""" xmi:id=""""_16_0beta1_1b500480_1221813398709_172380_9015"""" visibility=""""public"""" source=""""_16_0beta1_1b500480_1221813052261_306465_8833"""" target=""""_16_0beta1_1b500480_1221812837066_35990_8722"""">",,,,,,,,,,,,,,,,,,
"        <weight xmi:type=""""uml:LiteralUnlimitedNatural"""" xmi:id=""""_16_0beta1_1b500480_1221813398709_848971_9016"""" value=""""1""""/>",,,,,,,,,,,,,,,,,,
      </edge>,,,,,,,,,,,,,,,,,,
"      <edge xmi:type=""""uml:ObjectFlow"""" xmi:id=""""_16_0beta1_1b500480_1221813426835_848843_9038"""" visibility=""""public"""" source=""""_16_0beta1_1b500480_1221813409491_687832_9019"""" target=""""_19_0_8db0281_1519805254874_965476_15315"""">",,,,,,,,,,,,,,,,,,
"        <weight xmi:type=""""uml:LiteralUnlimitedNatural"""" xmi:id=""""_16_0beta1_1b500480_1221813426835_643042_9039"""" value=""""1""""/>",,,,,,,,,,,,,,,,,,
      </edge>,,,,,,,,,,,,,,,,,,
"      <edge xmi:type=""""uml:ObjectFlow"""" xmi:id=""""_16_0beta1_1b500480_1221813430273_371797_9043"""" visibility=""""public"""" source=""""_16_0beta1_1b500480_1221812788112_648954_8704"""" target=""""_19_0_8db0281_1519805254874_965476_15315"""">",,,,,,,,,,,,,,,,,,
"        <weight xmi:type=""""uml:LiteralUnlimitedNatural"""" xmi:id=""""_16_0beta1_1b500480_1221813430273_28666_9044"""" value=""""1""""/>",,,,,,,,,,,,,,,,,,
      </edge>,,,,,,,,,,,,,,,,,,
"      <edge xmi:type=""""uml:ObjectFlow"""" xmi:id=""""_16_0beta1_1b500480_1221813454977_993608_9050"""" visibility=""""public"""" source=""""_19_0_8db0281_1519805254874_965476_15315"""" target=""""_16_0beta1_1b500480_1221812590793_468998_8650"""">",,,,,,,,,,,,,,,,,,
"        <inPartition xmi:idref=""""_16_0beta1_1b500480_1221807835719_475217_8475""""/>",,,,,,,,,,,,,,,,,,
"        <weight xmi:type=""""uml:LiteralUnlimitedNatural"""" xmi:id=""""_16_0beta1_1b500480_1221813454977_483470_9051"""" value=""""1""""/>",,,,,,,,,,,,,,,,,,
      </edge>,,,,,,,,,,,,,,,,,,
"      <edge xmi:type=""""uml:ObjectFlow"""" xmi:id=""""_16_0beta1_1b500480_1221813466665_562036_9053"""" visibility=""""public"""" source=""""_16_0beta1_1b500480_1221812671139_627245_8661"""" target=""""_16_0beta1_1b500480_1221812915522_506844_8777"""">",,,,,,,,,,,,,,,,,,
"        <inPartition xmi:idref=""""_16_0beta1_1b500480_1221807568430_167064_8389""""/>",,,,,,,,,,,,,,,,,,
"        <weight xmi:type=""""uml:LiteralUnlimitedNatural"""" xmi:id=""""_16_0beta1_1b500480_1221813466665_490281_9054"""" value=""""1""""/>",,,,,,,,,,,,,,,,,,
      </edge>,,,,,,,,,,,,,,,,,,
"      <edge xmi:type=""""uml:ObjectFlow"""" xmi:id=""""_16_0beta1_1b500480_1221813515947_644612_9060"""" visibility=""""public"""" source=""""_16_0beta1_1b500480_1221813372474_288819_8991"""" target=""""_16_0beta1_1b500480_1221812492259_719204_8636"""">",,,,,,,,,,,,,,,,,,
"        <weight xmi:type=""""uml:LiteralUnlimitedNatural"""" xmi:id=""""_16_0beta1_1b500480_1221813515947_747650_9061"""" value=""""1""""/>",,,,,,,,,,,,,,,,,,
      </edge>,,,,,,,,,,,,,,,,,,
"      <edge xmi:type=""""uml:ObjectFlow"""" xmi:id=""""_16_0beta1_1b500480_1222164655570_913562_4805"""" visibility=""""public"""" source=""""_16_0beta1_1b500480_1221812837066_35990_8722"""" target=""""_16_0beta1_1b500480_1221813409491_687832_9019"""">",,,,,,,,,,,,,,,,,,
"        <inPartition xmi:idref=""""_16_0beta1_1b500480_1221807835719_475217_8475""""/>",,,,,,,,,,,,,,,,,,
"        <weight xmi:type=""""uml:LiteralUnlimitedNatural"""" xmi:id=""""_16_0beta1_1b500480_1222164655570_374611_4806"""" value=""""1""""/>",,,,,,,,,,,,,,,,,,
      </edge>,,,,,,,,,,,,,,,,,,
"      <group xmi:type=""""uml:ActivityPartition"""" xmi:id=""""_16_0beta1_1b500480_1221807568430_167064_8389"""" visibility=""""public"""" represents=""""_16_0beta1_1b500480_1221620305683_800325_4143"""">",,,,,,,,,,,,,,,,,,
"        <edge xmi:idref=""""_16_0beta1_1b500480_1221807722216_154384_8456""""/>",,,,,,,,,,,,,,,,,,
"        <edge xmi:idref=""""_16_0beta1_1b500480_1221813224938_41986_8930""""/>",,,,,,,,,,,,,,,,,,
"        <edge xmi:idref=""""_16_0beta1_1b500480_1221813229563_278150_8935""""/>",,,,,,,,,,,,,,,,,,
"        <edge xmi:idref=""""_16_0beta1_1b500480_1221813363068_933301_8982""""/>",,,,,,,,,,,,,,,,,,
"        <edge xmi:idref=""""_16_0beta1_1b500480_1221813466665_562036_9053""""/>",,,,,,,,,,,,,,,,,,
"        <node xmi:idref=""""_16_0beta1_1b500480_1221812671139_627245_8661""""/>",,,,,,,,,,,,,,,,,,
"        <node xmi:idref=""""_16_0beta1_1b500480_1221807652401_72785_8434""""/>",,,,,,,,,,,,,,,,,,
"        <node xmi:idref=""""_16_0beta1_1b500480_1221807660745_15179_8446""""/>",,,,,,,,,,,,,,,,,,
"        <node xmi:idref=""""_19_0_8db0281_1519805223775_182882_15312""""/>",,,,,,,,,,,,,,,,,,
      </group>,,,,,,,,,,,,,,,,,,
"      <group xmi:type=""""uml:ActivityPartition"""" xmi:id=""""_16_0beta1_1b500480_1221807835719_475217_8475"""" visibility=""""public"""" represents=""""_16_0beta1_1b500480_1221620487186_699344_4409"""">",,,,,,,,,,,,,,,,,,
"        <edge xmi:idref=""""_16_0beta1_1b500480_1221813454977_993608_9050""""/>",,,,,,,,,,,,,,,,,,
"        <edge xmi:idref=""""_16_0beta1_1b500480_1222164655570_913562_4805""""/>",,,,,,,,,,,,,,,,,,
"        <node xmi:idref=""""_16_0beta1_1b500480_1221812837066_35990_8722""""/>",,,,,,,,,,,,,,,,,,
"        <node xmi:idref=""""_19_0_8db0281_1519805254874_965476_15315""""/>",,,,,,,,,,,,,,,,,,
      </group>,,,,,,,,,,,,,,,,,,
"      <group xmi:type=""""uml:InterruptibleActivityRegion"""" xmi:id=""""_16_0beta1_1b500480_1221807586477_208233_8422"""">",,,,,,,,,,,,,,,,,,
"        <interruptingEdge xmi:idref=""""_16_0beta1_1b500480_1221807722216_154384_8456""""/>",,,,,,,,,,,,,,,,,,
      </group>,,,,,,,,,,,,,,,,,,
